date,invoice,cod_customer,cod_product,amount
2018-03-06,538,1016,3,8
2018-03-06,539,1101,2,4
2018-03-06,540,1137,8,9
2018-03-06,541,1212,3,9
2018-03-06,541,1212,8,3
2018-03-06,542,1387,6,3
2018-03-06,543,1465,3,7
2018-03-06,544,1494,7,4
2018-03-06,544,1494,11,3
2018-03-06,545,1664,3,2
2018-03-06,545,1664,10,5
2018-03-06,546,1699,2,4
2018-03-06,546,1699,4,7
2018-03-06,546,1699,6,1
2018-03-06,547,1896,4,4
2018-03-06,547,1896,7,4
2018-03-07,548,1179,10,3
2018-03-07,549,1229,3,4
2018-03-07,549,1229,8,3
2018-03-07,550,1293,5,3
2018-03-07,551,1529,10,5
2018-03-07,552,1788,11,1
2018-03-08,553,1153,3,1
2018-03-08,554,1173,7,1
2018-03-08,555,1613,8,8
2018-03-08,556,1699,5,2
2018-03-08,557,1744,1,4
2018-03-08,557,1744,2,3
2018-03-08,557,1744,6,1
2018-03-08,558,1750,3,2
2018-03-08,558,1750,8,3
2018-03-08,559,1871,7,3
2018-03-08,560,1926,7,2
2018-03-09,561,1016,1,6
2018-03-09,561,1016,10,8
2018-03-09,562,1347,2,8
2018-03-09,563,1476,11,2
2018-03-09,564,1513,5,1
2018-03-09,564,1513,10,4
2018-03-09,565,1781,5,5
2018-03-09,566,1784,4,1
2018-03-09,567,1791,4,4
2018-03-09,568,1817,1,9
2018-03-09,568,1817,8,2
2018-03-09,569,1947,3,4
2018-03-09,570,1955,1,1
2018-03-09,571,1956,4,8
2018-03-10,572,1141,2,3
2018-03-10,573,1149,1,1
2018-03-10,573,1149,7,2
2018-03-10,573,1149,8,3
2018-03-10,573,1149,10,2
2018-03-10,574,1383,10,4
2018-03-10,575,1530,7,5
2018-03-10,575,1530,9,6
2018-03-10,575,1530,10,1
2018-03-10,576,1802,10,6
2018-03-10,577,1968,10,4
2018-03-11,578,1012,1,7
2018-03-11,578,1012,3,4
2018-03-11,578,1012,4,2
2018-03-11,578,1012,11,7
2018-03-11,579,1053,10,4
2018-03-11,580,1192,1,4
2018-03-11,581,1471,1,4
2018-03-11,581,1471,4,3
2018-03-11,582,1472,4,1
2018-03-11,583,1521,10,1
2018-03-11,583,1521,11,2
2018-03-11,584,1632,5,2
2018-03-11,585,1811,6,7
2018-03-11,586,1999,6,3
2018-03-11,586,1999,7,4
2018-03-11,586,1999,9,2
2018-03-12,587,1031,1,1
2018-03-12,588,1110,6,3
2018-03-12,589,1176,5,3
2018-03-12,590,1207,7,1
2018-03-12,591,1227,3,4
2018-03-12,592,1402,9,4
2018-03-12,593,1489,3,9
2018-03-12,593,1489,4,1
2018-03-12,593,1489,9,2
2018-03-12,594,1624,8,5
2018-03-12,594,1624,9,6
2018-03-12,595,1757,7,8
2018-03-12,595,1757,9,9
2018-03-12,596,1801,8,2
2018-03-12,597,1940,2,3
2018-03-12,597,1940,7,7
2018-03-12,598,1991,4,4
2018-03-12,598,1991,10,1
2018-03-12,598,1991,11,4
2018-03-13,599,1097,7,3
2018-03-13,599,1097,11,4
2018-03-13,600,1268,3,1
2018-03-13,600,1268,4,2
2018-03-13,601,1482,7,1
2018-03-13,602,1784,9,3
2018-03-13,603,1788,8,2
2018-03-13,604,1982,6,1
2018-03-13,604,1982,10,8
2018-03-14,605,1111,6,4
2018-03-14,606,1215,2,2
2018-03-14,606,1215,5,7
2018-03-14,606,1215,7,2
2018-03-14,606,1215,8,3
2018-03-14,607,1249,10,3
2018-03-14,608,1412,1,4
2018-03-14,608,1412,2,8
2018-03-14,609,1551,1,5
2018-03-14,610,1595,1,3
2018-03-14,610,1595,6,2
2018-03-14,610,1595,9,6
2018-03-14,611,1601,5,7
2018-03-14,612,1716,7,4
2018-03-14,612,1716,9,2
2018-03-14,612,1716,10,2
2018-03-14,613,1736,5,1
2018-03-14,614,1851,1,3
2018-03-14,614,1851,10,2
2018-03-14,615,1919,3,1
2018-03-15,616,1075,6,4
2018-03-15,617,1110,11,2
2018-03-15,618,1230,6,3
2018-03-15,618,1230,11,1
2018-03-15,619,1429,4,3
2018-03-15,620,1610,1,4
2018-03-15,620,1610,7,2
2018-03-15,620,1610,11,4
2018-03-15,621,1692,11,7
2018-03-16,622,1023,6,2
2018-03-16,622,1023,9,6
2018-03-16,623,1147,9,2
2018-03-16,624,1207,2,3
2018-03-16,624,1207,4,3
2018-03-16,625,1397,9,4
2018-03-16,626,1649,5,5
2018-03-16,626,1649,6,4
2018-03-16,626,1649,8,9
2018-03-16,627,1667,5,3
2018-03-16,628,1745,1,1
2018-03-16,629,1772,3,1
2018-03-16,629,1772,8,1
2018-03-16,630,1914,9,3
2018-03-16,631,1968,1,8
2018-03-17,632,1117,1,4
2018-03-17,632,1117,10,4
2018-03-17,633,1135,2,4
2018-03-17,633,1135,11,1
2018-03-17,634,1380,1,5
2018-03-17,634,1380,9,3
2018-03-17,635,1762,1,3
2018-03-17,635,1762,8,1
2018-03-17,635,1762,9,2
2018-03-17,636,1861,7,1
2018-03-17,637,1866,6,3
2018-03-17,638,1993,4,6
2018-03-18,639,1025,1,3
2018-03-18,640,1071,9,1
2018-03-18,641,1076,3,9
2018-03-18,641,1076,4,4
2018-03-18,641,1076,6,2
2018-03-18,642,1097,3,1
2018-03-18,643,1110,1,6
2018-03-18,644,1141,5,1
2018-03-18,645,1184,9,1
2018-03-18,646,1298,1,4
2018-03-18,646,1298,6,1
2018-03-18,647,1318,10,5
2018-03-18,648,1399,11,2
2018-03-18,649,1497,2,3
2018-03-18,650,1667,1,1
2018-03-18,650,1667,6,4
2018-03-18,650,1667,7,1
2018-03-18,650,1667,11,8
2018-03-18,651,1687,4,1
2018-03-18,651,1687,7,9
2018-03-18,651,1687,8,2
2018-03-18,651,1687,10,1
2018-03-18,651,1687,11,5
2018-03-19,652,1041,8,1
2018-03-19,653,1092,6,1
2018-03-19,653,1092,8,1
2018-03-19,654,1348,9,8
2018-03-19,655,1443,7,3
2018-03-19,656,1448,2,1
2018-03-19,657,1617,7,3
2018-03-19,658,1769,7,8
2018-03-19,658,1769,8,4
2018-03-19,659,1810,4,1
2018-03-19,659,1810,11,2
2018-03-19,660,1949,2,4
2018-03-19,660,1949,3,1
2018-03-20,661,1046,4,3
2018-03-20,661,1046,10,1
2018-03-20,662,1068,1,3
2018-03-20,662,1068,3,1
2018-03-20,663,1250,10,7
2018-03-20,664,1358,10,1
2018-03-20,665,1593,4,8
2018-03-20,666,1621,2,2
2018-03-20,666,1621,5,2
2018-03-20,666,1621,10,7
2018-03-20,667,1640,2,1
2018-03-20,667,1640,3,5
2018-03-20,667,1640,8,4
2018-03-20,667,1640,9,4
2018-03-20,668,1804,4,4
2018-03-20,668,1804,5,1
2018-03-20,668,1804,6,1
2018-03-20,668,1804,10,9
2018-03-20,669,1828,5,1
2018-03-20,669,1828,9,5
2018-03-20,670,1879,4,8
2018-03-21,671,1183,7,2
2018-03-21,672,1263,4,3
2018-03-21,673,1602,6,3
2018-03-21,674,1625,1,3
2018-03-21,674,1625,2,1
2018-03-21,674,1625,10,3
2018-03-21,675,1692,3,4
2018-03-21,676,1801,6,2
2018-03-21,677,1906,4,3
2018-03-21,677,1906,7,4
2018-03-21,677,1906,9,1
2018-03-22,678,1040,7,3
2018-03-22,679,1123,4,4
2018-03-22,680,1260,2,3
2018-03-22,681,1268,2,9
2018-03-22,681,1268,6,3
2018-03-22,682,1651,5,5
2018-03-22,683,1717,4,1
2018-03-22,683,1717,7,5
2018-03-22,684,1737,1,2
2018-03-22,685,1970,11,2
2018-03-23,686,1178,8,6
2018-03-23,687,1206,8,3
2018-03-23,688,1283,7,1
2018-03-23,688,1283,8,4
2018-03-23,689,1399,1,2
2018-03-23,690,1552,6,3
2018-03-23,691,1570,5,3
2018-03-23,691,1570,8,6
2018-03-23,692,1576,1,5
2018-03-23,693,1768,7,2
2018-03-23,693,1768,10,3
2018-03-24,694,1052,1,2
2018-03-24,694,1052,3,4
2018-03-24,695,1094,1,4
2018-03-24,696,1109,3,3
2018-03-24,697,1457,1,2
2018-03-24,697,1457,3,9
2018-03-24,697,1457,11,2
2018-03-24,698,1470,8,1
2018-03-24,699,1542,6,4
2018-03-24,700,1713,3,1
2018-03-25,701,1054,5,1
2018-03-25,701,1054,8,1
2018-03-25,702,1156,1,4
2018-03-25,703,1216,10,1
2018-03-25,704,1274,2,1
2018-03-26,705,1055,6,2
2018-03-26,705,1055,10,3
2018-03-26,706,1262,2,2
2018-03-26,707,1281,11,4
2018-03-26,708,1309,10,3
2018-03-26,709,1545,8,4
2018-03-26,710,1624,8,1
2018-03-27,711,1161,9,1
2018-03-27,712,1734,2,3
2018-03-27,712,1734,7,4
2018-03-27,712,1734,10,2
2018-03-28,713,1028,3,2
2018-03-28,713,1028,7,6
2018-03-28,713,1028,10,6
2018-03-28,714,1570,4,7
2018-03-28,715,1854,9,1
2018-03-28,716,1889,9,4
2018-03-29,717,1048,3,4
2018-03-29,717,1048,5,2
2018-03-29,717,1048,8,7
2018-03-29,717,1048,10,3
2018-03-29,718,1126,8,1
2018-03-29,719,1291,6,2
2018-03-29,720,1545,7,4
2018-03-29,721,1678,3,2
2018-03-29,721,1678,4,1
2018-03-29,721,1678,6,2
2018-03-29,722,1705,8,4
2018-03-29,722,1705,9,4
2018-03-29,722,1705,11,4
2018-03-29,723,1719,4,3
2018-03-30,724,1220,10,3
2018-03-30,725,1367,7,1
2018-03-30,726,1378,11,4
2018-03-30,727,1481,8,2
2018-03-30,728,1506,3,1
2018-03-30,729,1530,3,2
2018-03-30,730,1706,2,2
2018-03-30,730,1706,4,3
2018-03-30,730,1706,8,2
2018-03-30,731,1842,1,3
2018-03-30,732,1849,3,4
2018-03-30,733,1999,7,3
2018-03-31,734,1020,2,1
2018-03-31,735,1116,7,7
2018-03-31,736,1129,2,2
2018-03-31,736,1129,4,1
2018-03-31,736,1129,5,4
2018-03-31,736,1129,7,2
2018-03-31,737,1212,5,7
2018-03-31,737,1212,9,1
2018-03-31,738,1222,10,1
2018-03-31,739,1387,4,2
2018-03-31,740,1483,7,7
2018-03-31,741,1645,7,6
2018-03-31,741,1645,9,3
2018-03-31,742,1824,5,4
2018-03-31,743,1864,9,4
2018-03-31,744,1971,6,4
2018-03-31,744,1971,11,7
2018-04-01,745,1103,8,3
2018-04-01,746,1232,1,9
2018-04-01,747,1236,6,1
2018-04-01,748,1365,6,7
2018-04-01,749,1595,4,2
2018-04-01,750,1599,2,3
2018-04-01,750,1599,3,9
2018-04-02,751,1152,8,2
2018-04-02,752,1184,11,7
2018-04-02,753,1661,8,7
2018-04-02,754,1792,1,2
2018-04-03,755,1118,4,7
2018-04-03,755,1118,11,3
2018-04-03,756,1239,10,2
2018-04-03,757,1315,8,1
2018-04-03,758,1453,2,5
2018-04-03,758,1453,6,3
2018-04-03,759,1569,7,2
2018-04-03,760,1910,1,2
2018-04-04,761,1114,6,3
2018-04-04,761,1114,10,2
2018-04-04,762,1170,11,3
2018-04-04,763,1319,6,4
2018-04-04,763,1319,11,4
2018-04-04,764,1504,3,4
2018-04-04,764,1504,4,4
2018-04-04,765,1515,10,7
2018-04-04,766,1574,9,1
2018-04-04,767,1655,4,1
2018-04-04,767,1655,6,2
2018-04-04,767,1655,10,5
2018-04-04,768,1775,3,2
2018-04-04,768,1775,5,1
2018-04-05,769,1018,4,1
2018-04-05,770,1556,5,4
2018-04-05,771,1597,9,4
2018-04-05,772,1646,8,2
2018-04-05,773,1727,10,1
2018-04-05,774,1770,9,3
2018-04-05,775,1904,2,3
2018-04-05,776,1913,4,3
2018-04-05,776,1913,8,6
2018-04-05,777,1923,1,2
2018-04-05,777,1923,3,1
2018-04-05,778,1955,7,5
2018-04-05,778,1955,11,2
2018-04-05,779,1960,6,3
2018-04-06,780,1110,1,3
2018-04-06,780,1110,5,3
2018-04-06,780,1110,10,3
2018-04-06,781,1574,2,2
2018-04-06,781,1574,4,2
2018-04-06,781,1574,5,2
2018-04-06,781,1574,8,3
2018-04-06,781,1574,11,7
2018-04-06,782,1599,5,7
2018-04-06,783,1702,10,3
2018-04-06,784,1706,2,4
2018-04-06,784,1706,7,2
2018-04-06,784,1706,8,2
2018-04-06,785,1753,6,2
2018-04-06,786,1925,2,3
2018-04-07,787,1265,5,4
2018-04-07,787,1265,6,1
2018-04-07,788,1352,2,7
2018-04-07,788,1352,11,4
2018-04-07,789,1499,5,4
2018-04-07,789,1499,7,8
2018-04-07,790,1639,11,3
2018-04-07,791,1716,6,3
2018-04-07,792,1880,7,3
2018-04-08,793,1049,4,4
2018-04-08,793,1049,6,3
2018-04-08,794,1144,7,4
2018-04-08,795,1434,4,4
2018-04-08,796,1551,10,3
2018-04-08,797,1745,4,1
2018-04-08,798,1763,2,3
2018-04-08,798,1763,6,4
2018-04-08,799,1843,2,1
2018-04-08,799,1843,10,4
2018-04-09,800,1050,3,2
2018-04-09,801,1292,8,1
2018-04-09,802,1451,9,7
2018-04-09,803,1820,3,3
2018-04-09,804,1899,4,4
2018-04-09,804,1899,9,1
2018-04-09,805,1905,2,2
2018-04-09,805,1905,11,4
2018-04-09,806,1948,7,3
2018-04-10,807,1152,2,2
2018-04-10,808,1225,10,5
2018-04-10,809,1232,6,5
2018-04-10,810,1432,2,5
2018-04-10,811,1566,9,4
2018-04-11,812,1195,1,4
2018-04-11,812,1195,7,9
2018-04-11,813,1205,1,3
2018-04-11,813,1205,4,2
2018-04-11,813,1205,11,4
2018-04-11,814,1307,6,6
2018-04-11,815,1329,5,6
2018-04-11,816,1372,5,3
2018-04-11,816,1372,8,4
2018-04-11,816,1372,9,8
2018-04-11,817,1578,3,2
2018-04-11,817,1578,5,6
2018-04-11,817,1578,10,1
2018-04-11,818,1608,4,6
2018-04-11,818,1608,6,2
2018-04-11,819,1763,3,4
2018-04-11,819,1763,4,1
2018-04-11,820,1830,7,4
2018-04-12,821,1034,3,3
2018-04-12,822,1098,10,3
2018-04-12,823,1229,3,3
2018-04-12,823,1229,6,1
2018-04-12,823,1229,8,1
2018-04-12,824,1249,1,2
2018-04-12,824,1249,10,4
2018-04-12,825,1300,10,3
2018-04-12,826,1341,2,4
2018-04-12,827,1357,3,3
2018-04-12,828,1391,4,2
2018-04-12,829,1410,11,3
2018-04-12,830,1703,5,1
2018-04-12,831,1751,1,2
2018-04-12,831,1751,8,1
2018-04-13,832,1117,5,1
2018-04-13,833,1172,9,3
2018-04-13,834,1252,9,2
2018-04-13,835,1336,5,2
2018-04-13,836,1373,10,3
2018-04-13,837,1519,1,3
2018-04-13,838,1685,2,1
2018-04-13,838,1685,4,3
2018-04-13,838,1685,8,2
2018-04-13,839,1688,4,1
2018-04-13,840,1716,10,2
2018-04-13,841,1902,11,4
2018-04-14,842,1107,7,2
2018-04-14,842,1107,9,7
2018-04-14,843,1175,3,4
2018-04-14,843,1175,5,3
2018-04-14,843,1175,6,1
2018-04-14,844,1255,4,2
2018-04-14,844,1255,7,4
2018-04-14,845,1280,2,3
2018-04-14,846,1417,10,3
2018-04-14,846,1417,11,8
2018-04-14,847,1545,7,2
2018-04-14,848,1560,1,1
2018-04-14,848,1560,7,3
2018-04-14,848,1560,8,3
2018-04-14,849,1561,8,1
2018-04-14,850,1773,5,3
2018-04-14,851,1907,1,3
2018-04-14,851,1907,10,1
2018-04-14,852,1933,1,5
2018-04-14,852,1933,5,4
2018-04-15,853,1198,6,4
2018-04-15,854,1319,3,3
2018-04-15,855,1527,7,5
2018-04-15,855,1527,9,4
2018-04-15,856,1546,3,2
2018-04-15,856,1546,7,1
2018-04-15,856,1546,8,2
2018-04-15,856,1546,9,1
2018-04-15,857,1767,5,7
2018-04-15,857,1767,7,4
2018-04-15,857,1767,8,5
2018-04-15,857,1767,10,2
2018-04-15,858,1996,10,1
2018-04-16,859,1123,10,7
2018-04-16,860,1393,4,2
2018-04-16,860,1393,8,2
2018-04-16,861,1421,10,2
2018-04-16,862,1659,6,6
2018-04-16,862,1659,7,1
2018-04-17,863,1120,3,4
2018-04-17,864,1174,10,1
2018-04-17,865,1190,9,3
2018-04-17,866,1253,1,2
2018-04-17,867,1364,9,2
2018-04-17,868,1644,7,3
2018-04-18,869,1006,8,1
2018-04-18,870,1068,2,1
2018-04-18,871,1124,2,1
2018-04-18,871,1124,6,5
2018-04-18,871,1124,8,7
2018-04-18,872,1211,1,6
2018-04-18,872,1211,6,2
2018-04-18,872,1211,9,3
2018-04-18,873,1680,3,8
2018-04-18,874,1700,2,1
2018-04-18,874,1700,3,4
2018-04-18,875,1854,2,4
2018-04-18,875,1854,4,2
2018-04-18,875,1854,8,7
2018-04-19,876,1222,7,3
2018-04-19,876,1222,9,8
2018-04-19,877,1298,5,6
2018-04-19,878,1310,5,3
2018-04-19,878,1310,6,9
2018-04-19,879,1366,6,3
2018-04-19,880,1405,10,3
2018-04-19,881,1422,8,3
2018-04-19,881,1422,10,4
2018-04-19,881,1422,11,4
2018-04-19,882,1429,3,3
2018-04-19,883,1642,3,1
2018-04-19,883,1642,6,3
2018-04-19,884,1885,1,3
2018-04-20,885,1033,2,7
2018-04-20,885,1033,4,2
2018-04-20,886,1045,2,9
2018-04-20,887,1059,1,2
2018-04-20,887,1059,2,2
2018-04-20,887,1059,5,6
2018-04-20,888,1570,6,6
2018-04-20,889,1578,1,4
2018-04-20,889,1578,2,2
2018-04-20,890,1616,5,6
2018-04-20,891,1676,5,2
2018-04-20,891,1676,11,2
2018-04-20,892,1778,6,1
2018-04-20,892,1778,9,8
2018-04-20,893,1914,3,3
2018-04-20,894,1978,10,6
2018-04-20,895,1990,4,4
2018-04-20,895,1990,8,3
2018-04-21,896,1345,1,2
2018-04-21,896,1345,10,4
2018-04-21,897,1347,2,3
2018-04-21,897,1347,6,6
2018-04-21,898,1517,5,2
2018-04-21,898,1517,9,2
2018-04-21,899,1885,6,3
2018-04-21,899,1885,7,1
2018-04-22,900,1177,1,2
2018-04-22,900,1177,9,4
2018-04-22,900,1177,11,1
2018-04-22,901,1186,8,2
2018-04-22,902,1206,4,5
2018-04-22,903,1217,1,9
2018-04-22,903,1217,9,9
2018-04-22,904,1358,8,9
2018-04-22,905,1424,9,9
2018-04-22,906,1517,1,8
2018-04-22,906,1517,4,1
2018-04-22,906,1517,6,1
2018-04-22,907,1534,1,6
2018-04-22,907,1534,2,2
2018-04-22,908,1552,5,3
2018-04-22,909,1581,5,2
2018-04-22,909,1581,8,3
2018-04-22,909,1581,9,2
2018-04-22,910,1767,7,5
2018-04-22,911,1823,4,3
2018-04-22,912,1878,7,6
2018-04-22,913,1969,8,1
2018-04-23,914,1078,3,1
2018-04-23,914,1078,9,4
2018-04-23,915,1104,11,1
2018-04-23,916,1277,6,2
2018-04-23,917,1484,1,3
2018-04-23,917,1484,8,5
2018-04-23,917,1484,9,1
2018-04-23,917,1484,11,2
2018-04-23,918,1585,1,1
2018-04-23,918,1585,3,4
2018-04-23,918,1585,5,7
2018-04-23,918,1585,7,4
2018-04-24,919,1054,9,2
2018-04-24,920,1163,11,1
2018-04-24,921,1460,2,7
2018-04-24,922,1492,6,1
2018-04-24,923,1566,8,3
2018-04-24,924,1699,9,1
2018-04-24,925,1895,6,3
2018-04-25,926,1090,6,1
2018-04-25,927,1092,1,2
2018-04-25,928,1225,4,9
2018-04-25,928,1225,5,3
2018-04-25,928,1225,10,3
2018-04-25,929,1309,8,1
2018-04-25,929,1309,11,2
2018-04-25,930,1455,2,7
2018-04-25,930,1455,7,3
2018-04-25,930,1455,8,9
2018-04-25,930,1455,10,3
2018-04-25,931,1495,11,2
2018-04-25,932,1785,1,4
2018-04-25,932,1785,5,2
2018-04-25,932,1785,6,4
2018-04-25,933,1991,8,1
2018-04-26,934,1013,3,5
2018-04-26,935,1381,4,1
2018-04-26,936,1672,4,1
2018-04-26,937,1679,5,6
2018-04-26,937,1679,8,8
2018-04-26,938,1718,4,1
2018-04-26,939,1769,11,9
2018-04-26,940,1890,7,1
2018-04-26,941,1987,4,1
2018-04-26,941,1987,8,2
2018-04-27,942,1054,5,1
2018-04-27,942,1054,10,1
2018-04-27,943,1111,10,2
2018-04-27,944,1438,1,4
2018-04-27,944,1438,4,1
2018-04-27,944,1438,9,5
2018-04-27,945,1600,1,9
2018-04-27,945,1600,3,2
2018-04-27,945,1600,4,1
2018-04-27,945,1600,7,6
2018-04-27,946,1612,5,4
2018-04-27,946,1612,7,4
2018-04-27,946,1612,11,1
2018-04-27,947,1638,5,1
2018-04-27,948,1835,7,7
2018-04-27,948,1835,8,4
2018-04-27,949,1860,7,3
2018-04-27,950,1862,9,3
2018-04-27,951,1880,4,3
2018-04-27,952,1941,2,3
2018-04-27,952,1941,5,4
2018-04-28,953,1334,1,3
2018-04-28,954,1601,10,9
2018-04-28,954,1601,11,5
2018-04-28,955,1905,7,1
2018-04-28,956,1951,3,1
2018-04-28,957,1965,1,9
2018-04-28,957,1965,3,5
2018-04-28,958,1993,2,1
2018-04-28,958,1993,4,3
2018-04-29,959,1266,1,2
2018-04-29,960,1367,8,4
2018-04-29,961,1373,8,7
2018-04-29,962,1457,2,4
2018-04-29,963,1479,1,4
2018-04-29,963,1479,2,4
2018-04-29,963,1479,9,1
2018-04-29,964,1483,7,4
2018-04-29,964,1483,8,3
2018-04-29,964,1483,9,1
2018-04-29,965,1531,3,6
2018-04-29,965,1531,6,2
2018-04-29,965,1531,8,3
2018-04-29,965,1531,9,2
2018-04-29,966,1537,2,2
2018-04-29,966,1537,6,2
2018-04-29,966,1537,7,5
2018-04-29,966,1537,10,1
2018-04-29,967,1653,6,4
2018-04-29,967,1653,8,1
2018-04-29,968,1777,1,2
2018-04-30,969,1300,7,3
2018-04-30,970,1377,2,9
2018-04-30,971,1573,5,1
2018-04-30,972,1903,9,6
2018-05-01,973,1027,2,8
2018-05-01,973,1027,5,4
2018-05-01,974,1129,5,8
2018-05-01,975,1173,9,3
2018-05-01,976,1228,1,8
2018-05-01,976,1228,2,1
2018-05-01,977,1345,3,4
2018-05-01,977,1345,4,4
2018-05-01,977,1345,10,1
2018-05-01,978,1423,4,1
2018-05-01,979,1493,5,2
2018-05-01,979,1493,7,2
2018-05-01,980,1615,1,2
2018-05-01,980,1615,6,7
2018-05-01,980,1615,9,3
2018-05-01,981,1690,5,3
2018-05-01,981,1690,10,7
2018-05-01,982,1697,6,2
2018-05-01,982,1697,11,1
2018-05-01,983,1763,5,2
2018-05-01,983,1763,8,3
2018-05-01,984,1780,4,2
2018-05-01,984,1780,9,1
2018-05-01,985,1826,2,4
2018-05-01,986,1941,9,1
2018-05-01,986,1941,11,1
2018-05-02,987,1083,2,3
2018-05-02,988,1109,3,2
2018-05-02,988,1109,6,4
2018-05-02,988,1109,7,4
2018-05-02,988,1109,9,4
2018-05-02,989,1141,1,3
2018-05-02,989,1141,3,3
2018-05-02,989,1141,4,4
2018-05-02,989,1141,11,4
2018-05-02,990,1214,3,5
2018-05-02,990,1214,5,7
2018-05-02,990,1214,11,8
2018-05-02,991,1296,2,3
2018-05-02,992,1297,3,3
2018-05-02,993,1321,2,2
2018-05-02,993,1321,9,2
2018-05-02,994,1364,1,4
2018-05-02,994,1364,3,3
2018-05-02,994,1364,9,3
2018-05-02,995,1452,3,4
2018-05-02,995,1452,9,4
2018-05-02,996,1507,7,4
2018-05-02,997,1670,3,4
2018-05-02,997,1670,6,3
2018-05-02,998,1696,3,9
2018-05-02,998,1696,8,4
2018-05-02,999,1742,7,2
2018-05-02,1000,1865,10,4
2018-05-02,1001,1872,5,1
2018-05-02,1001,1872,11,9
2018-05-03,1002,1177,9,4
2018-05-03,1003,1219,10,4
2018-05-03,1004,1457,1,1
2018-05-03,1005,1519,4,1
2018-05-03,1006,1625,6,4
2018-05-03,1006,1625,10,1
2018-05-03,1007,1682,6,1
2018-05-03,1008,1751,5,9
2018-05-03,1008,1751,6,2
2018-05-03,1008,1751,9,5
2018-05-03,1008,1751,11,4
2018-05-04,1009,1266,1,4
2018-05-04,1009,1266,3,9
2018-05-04,1010,1277,9,7
2018-05-04,1011,1537,8,8
2018-05-04,1012,1553,6,6
2018-05-04,1012,1553,8,2
2018-05-04,1012,1553,9,4
2018-05-04,1013,1822,9,1
2018-05-04,1014,1852,1,4
2018-05-04,1014,1852,2,3
2018-05-04,1014,1852,6,2
2018-05-05,1015,1431,4,1
2018-05-05,1015,1431,11,2
2018-05-05,1016,1647,2,3
2018-05-05,1017,1790,4,1
2018-05-05,1017,1790,8,1
2018-05-05,1018,1902,7,3
2018-05-05,1019,1975,11,6
2018-05-05,1020,1991,10,1
2018-05-06,1021,1154,2,7
2018-05-06,1021,1154,10,3
2018-05-06,1022,1207,4,3
2018-05-06,1022,1207,10,3
2018-05-06,1023,1463,8,2
2018-05-06,1024,1547,6,1
2018-05-06,1025,1594,10,2
2018-05-06,1026,1649,1,1
2018-05-06,1027,1670,3,9
2018-05-06,1027,1670,5,1
2018-05-06,1028,1784,2,1
2018-05-06,1028,1784,8,4
2018-05-06,1028,1784,10,1
2018-05-06,1029,1849,5,5
2018-05-06,1030,1888,10,3
2018-05-07,1031,1193,6,3
2018-05-07,1031,1193,10,1
2018-05-07,1032,1223,4,7
2018-05-07,1032,1223,8,4
2018-05-07,1032,1223,10,7
2018-05-07,1032,1223,11,9
2018-05-07,1033,1298,8,5
2018-05-07,1034,1323,3,1
2018-05-07,1034,1323,6,6
2018-05-07,1035,1328,4,7
2018-05-07,1035,1328,10,2
2018-05-07,1036,1567,5,4
2018-05-07,1037,1729,3,8
2018-05-07,1037,1729,6,6
2018-05-07,1037,1729,8,6
2018-05-07,1037,1729,9,2
2018-05-07,1038,1731,4,5
2018-05-07,1039,1781,10,5
2018-05-07,1040,1834,1,7
2018-05-07,1040,1834,2,2
2018-05-07,1040,1834,9,2
2018-05-07,1040,1834,10,2
2018-05-07,1041,1865,4,1
2018-05-07,1041,1865,6,2
2018-05-07,1041,1865,10,2
2018-05-07,1041,1865,11,9
2018-05-07,1042,1888,4,4
2018-05-07,1042,1888,7,3
2018-05-08,1043,1041,5,3
2018-05-08,1043,1041,7,1
2018-05-08,1043,1041,10,1
2018-05-08,1044,1164,5,1
2018-05-08,1045,1192,2,8
2018-05-08,1046,1233,6,3
2018-05-08,1047,1280,5,2
2018-05-08,1048,1341,6,7
2018-05-08,1048,1341,7,3
2018-05-08,1048,1341,11,2
2018-05-08,1049,1466,7,4
2018-05-08,1050,1490,6,4
2018-05-08,1051,1547,8,3
2018-05-08,1052,1678,1,4
2018-05-08,1052,1678,2,6
2018-05-08,1052,1678,5,4
2018-05-08,1052,1678,8,4
2018-05-08,1053,1801,8,1
2018-05-08,1054,1975,2,2
2018-05-08,1054,1975,3,1
2018-05-08,1054,1975,4,8
2018-05-08,1054,1975,5,4
2018-05-08,1054,1975,9,1
2018-05-09,1055,1005,9,2
2018-05-09,1056,1135,10,4
2018-05-09,1056,1135,11,6
2018-05-09,1057,1383,5,3
2018-05-09,1058,1496,5,1
2018-05-09,1058,1496,10,1
2018-05-09,1059,1579,3,4
2018-05-09,1059,1579,7,4
2018-05-09,1060,1605,1,2
2018-05-09,1060,1605,2,2
2018-05-09,1060,1605,5,1
2018-05-09,1060,1605,10,3
2018-05-09,1061,1679,8,4
2018-05-09,1062,1714,2,2
2018-05-09,1062,1714,6,2
2018-05-09,1062,1714,9,8
2018-05-09,1063,1756,10,7
2018-05-10,1064,1176,3,6
2018-05-10,1064,1176,6,1
2018-05-10,1064,1176,10,4
2018-05-10,1065,1179,3,5
2018-05-10,1065,1179,9,2
2018-05-10,1066,1319,6,4
2018-05-10,1066,1319,7,2
2018-05-10,1066,1319,9,1
2018-05-10,1067,1366,2,3
2018-05-10,1068,1455,3,6
2018-05-10,1068,1455,5,1
2018-05-10,1068,1455,6,1
2018-05-10,1069,1725,2,9
